SA2_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
506011117,3391,10272,197,363,0,0,197,363,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3591,10641,221,..,3810,10641
506011307,3535,11140,52,135,0,6,51,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3588,11296,140,..,3730,11296
506011308,4876,15382,56,124,7,17,64,144,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,0,0,0,0,13,4,12,3,10,4946,15561,228,..,5175,15561
506021118,4434,10858,605,1061,461,897,1064,1962,180,299,19,35,83,134,67,122,7,14,362,597,4,5,3,3,0,0,4,5,8,14,8,17,5881,13453,713,..,6591,13453
506021119,4641,11312,1366,2668,156,340,1525,3003,479,971,299,500,46,67,0,0,0,0,825,1532,0,0,0,0,0,0,0,6,0,6,11,20,7003,15875,598,..,7603,15875
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
506021123,2976,7224,771,1594,1130,2337,1903,3929,178,288,324,522,922,1474,612,1114,0,0,2030,3400,0,0,0,0,0,0,7,8,7,8,4,9,6920,14568,970,..,7893,14568
506021309,2513,6439,323,713,347,653,669,1368,112,171,58,84,31,55,0,0,3,7,197,322,6,7,0,0,0,0,3,10,11,17,12,18,3402,8156,431,..,3830,8156
506021310,2052,5199,500,1099,181,423,681,1521,63,98,22,39,40,76,0,0,6,10,127,231,0,0,0,0,0,0,0,0,0,0,3,5,2861,6949,297,..,3158,6949
506021311,2075,5076,589,1056,444,983,1034,2046,249,413,489,784,324,490,696,1186,4,4,1760,2880,0,0,0,0,0,0,0,0,0,0,10,18,4873,10020,886,..,5761,10020
506031124,4959,12653,1766,3922,399,977,2167,4900,342,466,92,145,107,133,0,0,4,16,552,757,0,0,0,0,0,0,0,11,0,11,14,28,7694,18347,866,..,8561,18347
506031125,3166,9661,27,83,10,32,43,113,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3216,9783,131,..,3342,9783
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,..,5,4
506031127,4742,13646,1595,3862,263,565,1857,4425,292,589,35,65,122,247,102,158,8,13,560,1069,16,27,0,0,0,0,12,41,31,65,28,54,7219,19264,777,..,7994,19264
506031128,4617,11804,633,1134,30,65,667,1203,124,234,0,0,0,0,0,0,7,29,133,263,0,0,0,0,0,0,0,0,0,0,0,10,5415,13275,419,..,5837,13275
506031129,4145,12087,702,1476,39,130,739,1601,48,104,0,0,62,91,0,6,4,11,121,210,0,0,0,0,0,0,0,0,0,0,4,6,5007,13905,346,..,5358,13905
506031130,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,15,0,..,10,15
506031131,5540,17123,225,584,43,123,265,706,331,850,0,0,0,0,0,0,13,30,350,878,0,0,0,0,0,0,0,8,0,8,4,5,6159,18716,287,..,6440,18716
506041132,6129,17052,549,1181,230,479,778,1665,22,42,160,270,0,0,0,0,12,26,191,342,0,0,0,0,0,0,6,14,7,15,12,26,7118,19100,595,..,7719,19100
506041133,6683,21097,427,971,25,56,457,1025,66,135,10,12,0,0,0,0,3,10,82,162,0,0,0,0,0,0,3,6,3,6,4,5,7231,22298,282,..,7512,22298
506041134,6378,16830,1144,2070,98,181,1240,2261,229,408,0,0,0,0,0,0,9,22,239,429,0,0,0,0,0,0,11,11,16,17,12,9,7877,19540,618,..,8494,19540
506041135,6724,20726,97,220,18,38,110,253,0,0,6,7,0,0,0,0,4,5,11,19,0,0,0,0,0,0,5,8,5,8,0,8,6856,21011,291,..,7145,21011
506041136,4347,12419,432,751,81,140,516,886,137,291,31,33,0,0,0,0,16,23,180,342,105,138,0,0,3,5,31,77,144,224,7,15,5193,13885,427,..,5622,13885
506041137,7654,21220,596,1119,42,72,642,1186,20,46,71,131,0,0,0,0,10,23,104,204,0,0,0,0,0,0,0,0,0,0,6,7,8401,22620,508,..,8913,22620
506051138,6419,17595,431,697,22,45,462,737,0,0,0,0,0,0,0,0,9,13,9,13,14,37,97,134,3,13,0,3,114,193,6,11,7003,18556,400,..,7403,18556
506051139,4399,10974,152,306,16,31,165,338,0,0,0,0,0,0,0,0,5,7,5,7,0,0,0,0,0,0,0,6,0,6,0,4,4571,11333,314,..,4885,11333
506051140,5362,13746,281,439,38,64,326,503,34,57,0,0,0,0,0,0,14,31,53,89,12,10,0,0,0,0,0,0,9,14,3,5,5750,14357,386,..,6137,14357
506051141,3746,10478,104,138,0,5,101,139,12,17,0,0,0,0,0,0,13,24,23,42,0,0,0,0,4,21,34,86,42,111,13,21,3927,10781,272,..,4200,10781
506061142,6406,19077,68,135,0,0,68,135,15,18,0,0,0,0,0,0,8,18,20,34,0,0,0,0,0,0,0,0,0,0,4,3,6498,19249,423,..,6924,19249
506061143,2248,6715,5,9,0,0,5,9,0,0,0,0,0,0,0,0,10,24,11,20,0,0,0,0,3,5,0,0,3,5,9,12,2274,6761,151,..,2420,6761
506061144,1327,3637,9,8,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,9,11,91,146,0,5,15,24,111,188,16,28,1463,3866,103,..,1560,3866
506071145,2147,5475,1865,3268,1504,3053,3370,6324,580,1054,280,416,84,138,0,0,0,4,944,1607,0,0,0,0,0,0,0,0,0,0,9,10,6474,13425,813,..,7278,13425
506071146,3330,9094,418,821,115,280,534,1097,21,26,70,96,0,0,0,0,4,9,94,133,0,0,0,0,0,0,0,0,0,0,11,16,3968,10338,328,..,4297,10338
506071147,3238,8797,432,785,1827,3332,2261,4114,292,446,432,672,498,852,529,865,0,0,1746,2836,0,0,0,0,0,0,4,4,4,4,3,3,7254,15758,1261,..,8510,15758
507011148,6313,19122,539,1189,88,182,627,1368,55,79,69,102,0,0,0,0,15,22,130,202,0,0,0,0,0,3,0,0,3,3,6,12,7077,20702,407,..,7481,20702
507011150,6,7,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,..,9,15
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
507011152,3159,8557,127,256,20,55,145,315,28,41,0,0,0,0,0,0,0,0,28,41,4,4,200,294,0,0,0,0,201,296,0,3,3540,9208,186,..,3724,9208
507011153,2748,6763,279,481,98,176,371,655,102,141,235,366,0,0,0,0,12,33,353,538,0,0,0,0,0,0,0,0,0,0,7,0,3481,7959,307,..,3794,7959
507011154,3290,7721,958,1653,248,490,1212,2149,132,180,117,167,35,53,0,0,20,43,307,444,0,0,0,0,0,9,0,0,0,9,4,4,4808,10316,448,..,5255,10316
507011155,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,6,0,..,0,6
507011158,701,2050,23,51,130,272,160,323,6,14,16,34,464,744,131,215,0,0,620,1008,0,0,0,0,0,0,0,0,0,0,5,9,1481,3388,184,..,1666,3388
507011159,3592,9359,423,709,4,14,424,716,0,0,91,137,403,661,52,77,9,18,553,892,0,0,0,0,0,0,0,0,0,0,15,11,4583,10981,389,..,4979,10981
507011160,3407,8442,871,1582,65,100,936,1683,106,174,133,204,0,0,0,0,5,3,243,382,0,0,0,0,0,0,0,0,0,0,5,11,4591,10512,426,..,5012,10512
507011161,4867,14619,512,1013,192,408,707,1423,93,132,175,279,60,85,111,157,0,0,436,656,0,0,0,0,0,0,0,0,0,0,0,3,6014,16699,368,..,6382,16699
507011163,2504,6778,225,339,54,94,272,430,0,0,0,0,0,0,0,0,3,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2787,7223,147,..,2936,7223
507011259,3230,9127,106,203,37,58,143,258,121,174,17,27,0,0,0,0,5,9,141,209,0,0,0,0,0,0,0,0,0,0,5,9,3519,9612,206,..,3726,9612
507011260,838,2323,0,0,9,20,9,20,0,0,0,0,0,0,0,0,3,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,849,2351,59,..,915,2351
507021164,1926,5362,225,479,327,664,548,1141,59,77,156,216,174,267,33,59,4,3,424,632,0,0,0,0,0,0,9,20,9,20,3,4,2913,7163,296,..,3214,7163
507021165,3222,7948,811,1498,1154,2154,1974,3654,283,396,403,635,1116,1794,53,83,6,17,1855,2925,7,4,8,8,0,0,10,19,20,40,20,37,7087,14596,1135,..,8227,14596
507021166,4682,11711,669,1143,304,592,973,1733,87,117,144,224,25,45,0,0,36,74,291,458,3,6,123,186,0,0,16,32,141,218,20,23,6112,14158,604,..,6710,14158
507021167,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,..,9,4
507031169,5554,16547,116,214,10,19,125,232,34,50,73,108,7,12,0,0,0,0,116,167,0,0,0,0,0,0,0,0,0,0,0,3,5798,16951,388,..,6180,16951
507031170,2517,6241,238,365,17,36,252,398,97,130,0,0,0,0,0,0,4,5,97,135,0,0,0,0,0,0,3,4,6,9,3,5,2874,6782,325,..,3197,6782
507031172,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,45,3,..,19,45
507031173,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,0,..,14,23
507031174,3851,9725,88,140,55,93,140,231,177,248,130,224,0,0,0,0,7,7,317,487,0,6,0,0,0,0,0,0,0,6,0,0,4305,10439,401,..,4712,10439
507031261,2616,7385,27,74,6,11,36,81,0,0,0,0,0,0,0,0,4,15,4,15,0,0,0,0,0,0,0,0,0,0,3,11,2660,7498,125,..,2788,7498
507041175,3062,8419,395,824,448,1049,845,1876,175,303,71,108,209,409,61,89,0,0,517,911,0,0,0,0,0,0,0,0,0,0,3,12,4423,11216,550,..,4973,11216
507041176,1108,3246,131,267,36,78,170,348,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,3597,76,..,1353,3597
507041177,3750,9540,1850,3222,164,356,2015,3576,162,209,134,201,35,70,0,0,4,11,342,487,0,0,0,0,0,0,0,0,0,0,20,45,6123,13657,529,..,6657,13657
507041178,4049,11198,1220,2372,221,539,1439,2914,70,96,50,80,187,316,115,191,0,3,423,680,0,0,0,0,0,0,0,6,0,6,5,14,5922,14813,665,..,6589,14813
507041179,2259,6509,269,588,16,33,284,621,180,225,0,0,148,216,0,0,5,3,330,445,0,0,0,0,0,0,0,0,0,0,0,0,2874,7574,227,..,3100,7574
507041180,3570,10073,235,448,3,0,237,448,0,0,0,0,0,0,0,0,12,22,12,22,0,0,0,0,0,0,0,0,0,0,0,4,3817,10548,183,..,4004,10548
507041181,4901,13576,933,1675,363,813,1300,2489,102,162,88,131,0,0,0,0,5,17,201,310,0,0,0,0,0,0,3,11,3,11,3,13,6404,16399,482,..,6892,16399
507041182,3802,10022,445,823,58,127,501,950,151,276,46,67,0,0,0,0,8,12,206,357,0,0,0,3,0,0,0,0,0,3,6,8,4511,11340,311,..,4824,11340
507041183,1688,4245,383,587,13,26,396,612,35,46,3,9,0,0,0,0,3,0,41,62,0,0,0,0,0,0,0,0,0,0,4,6,2125,4921,182,..,2313,4921
507041184,1942,5785,19,41,4,6,18,43,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1966,5841,123,..,2092,5841
507051186,3057,7412,200,321,0,0,200,321,11,13,0,0,0,0,0,0,4,12,17,23,0,0,0,0,0,0,0,8,0,8,0,8,3278,7773,227,..,3502,7773
507051187,4207,11983,267,426,7,27,273,452,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4488,12440,292,..,4787,12440
507051188,4526,10348,982,1359,414,665,1392,2021,557,800,112,172,275,426,27,49,4,8,977,1449,111,149,70,93,0,0,0,5,179,251,7,12,7091,14078,1112,..,8201,14078
507051189,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,3,3
507051190,4270,10093,105,150,14,19,121,178,458,650,34,57,0,0,0,0,3,7,497,710,0,0,0,0,0,0,0,0,0,0,0,5,4891,10978,722,..,5614,10978
507051191,7039,20435,63,132,22,27,80,159,8,14,0,0,0,0,0,0,0,0,8,16,0,3,0,0,0,0,0,0,0,3,24,71,7160,20683,604,..,7767,20683
507051192,4444,11379,78,119,4,6,79,123,18,22,0,0,0,0,0,0,3,4,19,32,0,0,0,0,0,0,0,0,0,0,4,6,4543,11538,335,..,4882,11538
507051193,3721,9655,158,239,22,36,181,274,0,0,0,0,0,0,0,0,9,37,9,37,5,3,0,0,0,0,0,0,5,3,0,4,3916,9969,326,..,4241,9969
507051312,3683,10285,59,127,78,136,140,262,0,0,44,53,0,0,0,0,3,5,44,57,28,50,11,17,0,0,45,66,82,132,9,11,3962,10746,280,..,4240,10746
507051313,8160,23938,251,419,21,19,274,444,0,0,0,0,0,0,0,0,4,8,4,8,0,0,0,0,0,6,0,0,0,6,3,7,8441,24404,537,..,8975,24404
507051314,662,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,665,1952,48,..,717,1952
509011225,5238,11732,727,1006,77,117,804,1122,37,53,0,0,0,0,0,0,6,17,46,71,21,35,26,40,0,0,0,0,55,77,12,21,6152,13020,1158,..,7310,13020
509011226,1214,3076,25,71,0,10,29,79,4,7,0,0,0,0,0,0,0,0,4,8,21,30,3,5,0,4,0,0,33,44,10,13,1275,3218,371,..,1645,3218
509011227,1918,4748,7,15,11,17,18,34,0,0,0,0,0,0,0,0,3,0,6,8,0,0,0,0,0,0,0,0,0,0,0,6,1940,4792,211,..,2149,4792
509011228,2162,4831,163,365,3,11,169,375,0,4,0,0,0,0,0,0,0,0,3,3,7,5,3,8,0,6,0,0,15,25,16,35,2362,5266,905,..,3263,5266
509011229,984,2362,17,26,0,0,17,26,0,0,0,6,0,0,0,0,0,0,5,6,12,26,0,12,0,0,6,7,21,40,4,12,1033,2443,644,..,1676,2443
509011230,1477,3738,121,207,4,3,126,215,5,7,0,0,0,0,0,0,0,0,5,7,0,3,0,0,0,0,0,0,5,9,6,12,1614,3973,275,..,1886,3973
509011231,1456,3416,32,50,0,0,32,50,3,5,0,0,0,0,0,0,0,0,3,5,3,0,3,4,0,0,0,3,8,12,16,24,1520,3506,523,..,2042,3506
509011232,1169,2862,56,83,5,0,59,88,0,0,0,0,0,0,0,0,5,5,5,5,14,18,39,56,0,4,0,0,54,75,4,13,1289,3049,188,..,1471,3049
509011233,3790,10057,177,292,4,14,187,305,0,0,0,0,0,0,0,0,3,12,6,19,37,46,48,64,0,0,0,3,81,113,6,13,4071,10499,370,..,4437,10499
509011234,1939,4533,26,46,0,0,26,46,4,9,0,0,0,0,0,0,0,0,3,7,14,15,9,22,0,0,3,6,24,40,0,14,2001,4635,477,..,2475,4635
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
509021236,1902,5190,4,4,0,3,3,9,16,28,0,0,0,0,0,0,0,0,15,28,0,0,0,0,3,0,0,0,0,4,3,6,1926,5241,310,..,2239,5241
509021237,1265,2902,26,37,0,0,26,37,19,19,0,0,0,0,0,0,0,0,19,19,5,6,5,11,0,0,3,3,13,16,12,21,1335,3000,434,..,1770,3000
509021238,1477,3194,54,90,0,0,52,93,0,4,0,0,0,0,0,0,0,0,0,4,13,20,4,5,0,0,0,0,22,29,5,7,1557,3320,492,..,2049,3320
509021239,3066,7050,69,137,14,24,83,155,31,41,0,0,0,0,0,0,0,0,27,42,31,45,21,39,33,59,6,6,82,144,22,36,3282,7432,3119,..,6398,7432
509021240,1622,3781,77,112,0,0,80,109,3,5,0,0,0,0,0,0,0,0,3,5,13,12,0,0,0,0,8,13,22,25,25,59,1747,3982,376,..,2123,3982
509021241,1431,3441,63,98,0,0,62,98,0,0,0,0,0,0,0,0,0,0,0,0,5,15,10,10,0,0,12,25,32,54,17,40,1546,3632,331,..,1878,3632
509021242,1039,2189,30,47,0,5,34,46,0,0,0,0,0,0,0,0,0,0,3,0,3,11,0,0,0,0,0,0,7,11,8,16,1092,2265,549,..,1640,2265
509021243,3858,9264,146,234,11,14,154,249,16,21,0,0,0,0,0,0,7,10,16,28,18,28,12,17,0,0,0,0,32,45,17,35,4070,9627,757,..,4825,9627
509021244,1707,3833,10,16,0,0,10,16,0,0,0,0,0,0,0,3,0,4,0,6,9,7,7,9,6,8,0,0,26,32,9,11,1749,3901,403,..,2159,3901
509021245,1989,4254,44,81,3,12,50,94,6,12,0,0,0,0,0,0,0,0,6,12,5,11,5,9,4,8,4,14,25,37,20,40,2094,4432,487,..,2580,4432
509031246,1298,2918,34,46,3,4,35,48,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,4,4,5,12,3,3,1345,2981,298,..,1638,2981
509031247,1431,3332,31,44,0,3,36,50,3,4,0,0,0,0,0,0,0,0,3,4,12,15,5,13,0,0,7,9,20,35,8,17,1503,3443,486,..,1986,3443
509031248,811,1974,18,29,0,0,18,29,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,0,0,8,12,4,5,837,2029,232,..,1068,2029
509031249,1527,3457,133,181,0,0,133,181,6,10,0,0,0,0,0,0,0,0,6,10,4,3,0,0,0,0,3,8,7,14,0,3,1678,3666,317,..,1990,3666
509031250,1767,3998,51,65,4,4,57,67,0,0,0,5,0,0,0,0,0,0,4,8,5,9,0,4,0,4,6,10,11,28,9,22,1849,4112,386,..,2232,4112
510011262,3469,10445,472,984,222,429,695,1407,118,261,0,0,0,0,0,0,3,10,124,268,142,286,4,9,14,30,18,40,182,360,63,111,4532,12592,722,..,5250,12592
510011263,1588,4969,127,209,8,18,134,229,0,0,0,0,0,0,0,0,0,0,4,6,54,98,0,0,4,25,16,42,77,163,43,81,1836,5450,491,..,2326,5450
510011264,739,2841,66,144,10,12,80,154,15,29,0,0,0,0,0,0,0,0,15,29,41,74,0,0,8,16,0,7,48,103,30,44,909,3165,211,..,1119,3165
510011265,1459,4504,211,476,28,73,239,548,116,258,0,0,0,0,0,0,0,0,116,258,173,297,8,19,5,25,46,134,240,478,71,159,2122,5948,505,..,2631,5948
510011266,521,1735,9,10,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,68,161,0,5,9,28,0,4,78,194,35,71,640,2017,126,..,763,2017
510021267,349,1396,6,14,0,0,6,14,5,12,0,0,0,0,0,0,0,0,5,12,25,56,0,0,6,14,0,11,40,76,38,81,437,1579,163,..,601,1579
510021268,1213,3370,35,46,18,28,52,78,28,45,0,0,0,0,0,0,0,0,28,45,0,3,0,0,0,0,0,0,0,3,3,8,1305,3495,969,..,2276,3495
510021269,931,2716,126,227,42,91,163,317,144,210,84,143,12,24,0,0,0,0,245,374,6,29,9,13,0,0,14,45,35,89,10,15,1389,3513,506,..,1895,3513
510021270,2417,6996,517,1208,206,511,719,1719,118,180,29,41,64,105,0,0,0,0,204,326,18,30,6,10,0,0,0,3,26,42,10,17,3377,9099,952,..,4330,9099
510031271,1370,3914,78,126,0,3,81,130,26,44,7,3,0,0,0,0,3,6,35,51,57,111,0,12,0,3,0,0,64,119,33,69,1581,4286,824,..,2401,4286
510031272,4015,12152,534,1093,142,246,676,1342,91,141,30,46,40,73,137,198,0,0,298,465,41,74,15,22,0,4,7,12,60,113,13,34,5062,14104,1240,..,6307,14104
510031273,942,2990,200,437,14,35,218,473,8,12,24,38,0,0,0,0,0,0,30,52,23,51,0,7,7,8,0,3,34,69,22,42,1244,3638,480,..,1726,3638
511011274,3778,9210,373,589,40,67,413,658,89,111,0,0,0,0,0,0,4,3,95,112,42,61,14,18,0,3,4,8,60,92,40,89,4379,10161,911,..,5287,10161
511011275,1306,3019,9,15,0,0,9,15,7,12,3,4,0,0,0,0,0,0,13,8,23,34,3,7,9,19,7,14,37,61,36,100,1398,3208,669,..,2067,3208
511021276,1303,3301,179,299,28,42,212,338,46,56,0,0,0,0,0,0,0,0,46,56,74,125,0,8,7,10,4,0,87,151,15,26,1662,3883,418,..,2075,3883
511021277,1178,3082,46,90,12,29,57,114,65,86,0,0,0,0,0,0,0,0,65,86,231,511,25,52,16,37,19,61,286,651,39,105,1629,4048,431,..,2063,4048
511031278,1964,5022,268,503,23,33,288,542,0,0,0,0,0,0,0,0,0,0,0,0,5,3,49,88,0,0,9,16,61,109,9,14,2329,5681,414,..,2742,5681
511031279,3489,9646,729,1371,98,225,830,1593,127,188,0,0,0,0,0,0,3,6,128,198,29,45,51,65,0,0,6,9,87,114,3,10,4538,11561,803,..,5337,11561
511031280,2645,7149,370,658,77,190,449,853,3,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,4,12,3104,8016,472,..,3578,8016
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
511031282,1254,2874,55,88,27,29,83,114,19,37,0,0,0,0,0,0,0,0,19,37,11,21,3,0,0,0,0,0,19,23,25,52,1401,3104,571,..,1971,3104
511031283,747,2388,53,85,0,0,53,85,19,45,0,0,0,0,0,0,3,3,21,50,28,45,0,5,0,5,10,20,38,73,44,78,905,2670,614,..,1523,2670
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
511041285,3690,8246,788,1223,159,273,948,1499,181,268,15,14,0,3,0,0,0,0,200,291,22,34,0,0,0,3,5,14,32,49,21,42,4890,10136,886,..,5771,10136
511041286,2390,6370,105,197,0,0,105,197,0,0,0,0,0,0,0,0,3,7,3,7,0,0,0,0,10,15,4,4,13,21,3,10,2523,6614,357,..,2876,6614
511041287,2788,7436,28,43,0,0,28,43,0,10,0,0,0,0,0,0,5,8,5,12,41,61,29,46,4,10,0,6,80,122,0,0,2904,7621,296,..,3196,7621
511041288,3198,8487,307,488,133,316,439,800,13,32,0,0,0,0,0,0,0,0,13,32,28,42,0,0,0,0,0,0,28,42,31,39,3710,9399,444,..,4157,9399
511041289,1238,2825,76,115,55,102,130,224,23,39,0,0,0,0,0,0,0,0,23,39,5,11,18,24,0,0,3,10,31,47,11,11,1437,3139,410,..,1849,3139
511041290,551,1316,30,72,0,0,28,69,11,29,0,0,0,0,0,0,0,0,11,29,46,77,0,0,0,0,3,10,45,92,42,83,685,1588,410,..,1093,1588
511041291,1253,2757,34,65,0,3,37,68,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,3,8,0,3,22,36,32,55,1339,2919,672,..,2009,2919
511041292,1809,4249,52,100,30,56,82,156,20,28,0,0,0,0,0,0,0,3,23,31,57,114,5,12,4,3,8,16,77,146,29,68,2020,4644,655,..,2676,4644
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,13,3,15,0,..,3,15
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
